unique_id,ds,precipitation_sum,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum
Pinrang,2006-10-31 00:00:00+00:00,2.5,872.52826,1866.5464,342.90585,31288.162,1546.7084,792.93
Pinrang,2006-11-30 00:00:00+00:00,92.2,836.45374,2142.2214,189.56833,30231.65,1751.0,691.36
Pinrang,2006-12-31 00:00:00+00:00,162.20001,824.3449,2577.1746,152.08517,31228.562,2544.5417,609.83997
Pinrang,2007-01-31 00:00:00+00:00,318.5,802.249,2672.6113,280.37106,31255.1,2925.8333,481.28
Pinrang,2007-02-28 00:00:00+00:00,255.4,717.961,2435.863,197.44272,28234.682,2642.375,491.21
Pinrang,2007-03-31 00:00:00+00:00,105.5,819.4366,2573.9683,188.15282,31231.713,2791.9583,640.67
Pinrang,2007-04-30 00:00:00+00:00,386.0,774.21625,2609.0955,146.153,30249.281,2541.5417,528.07
Pinrang,2007-05-31 00:00:00+00:00,96.6,808.8199,2569.9417,272.53845,31257.275,2072.4583,584.51
Pinrang,2007-06-30 00:00:00+00:00,252.0,765.4225,2576.3413,231.85338,30206.014,2489.9583,463.32
Pinrang,2007-07-31 00:00:00+00:00,11.500001,790.1928,2397.3787,453.50278,31261.168,2141.9583,579.08
Pinrang,2007-08-31 00:00:00+00:00,13.1,800.4991,2266.442,447.96176,31265.666,1915.7084,618.44
Pinrang,2007-09-30 00:00:00+00:00,12.599999,806.55994,2013.4486,362.23813,30235.758,1787.5,691.95
Pinrang,2007-10-31 00:00:00+00:00,108.0,834.7449,2371.0356,220.52875,31230.695,2184.5833,698.29
Pinrang,2007-11-30 00:00:00+00:00,183.4,781.23083,2496.2236,168.66553,30212.123,2640.0833,586.01
Pinrang,2007-12-31 00:00:00+00:00,232.8,804.23865,2632.7302,211.06839,31186.654,2906.8333,574.14
Pinrang,2008-01-31 00:00:00+00:00,287.6,800.072,2649.498,224.15874,31222.633,2840.9583,565.29
Pinrang,2008-02-29 00:00:00+00:00,165.7,758.56464,2407.9946,249.91872,29195.775,2729.5417,530.27
Pinrang,2008-03-31 00:00:00+00:00,246.09999,792.5137,2662.1306,155.21365,31228.846,2893.75,571.82
Pinrang,2008-04-30 00:00:00+00:00,160.8,768.6725,2553.2603,193.57353,30211.445,2599.875,574.39
Pinrang,2008-05-31 00:00:00+00:00,24.8,805.69073,2477.6038,358.43298,31245.44,2034.625,599.24
Pinrang,2008-06-30 00:00:00+00:00,109.799995,754.8329,2485.8206,315.53925,30257.824,2071.0417,507.04
Pinrang,2008-07-31 00:00:00+00:00,51.4,774.51575,2467.9558,437.93658,31267.25,2145.0833,515.84
Pinrang,2008-08-31 00:00:00+00:00,45.5,787.27405,2406.4304,440.60254,31264.102,2195.0833,565.68
Pinrang,2008-09-30 00:00:00+00:00,16.4,802.86414,2136.3584,312.54608,30248.875,1900.5834,661.4
Pinrang,2008-10-31 00:00:00+00:00,121.3,835.5345,2388.7502,227.74672,31245.457,2398.9167,654.75
Pinrang,2008-11-30 00:00:00+00:00,229.0,784.2225,2560.9988,154.23123,30206.252,2831.3333,559.75
Pinrang,2008-12-31 00:00:00+00:00,283.6,795.172,2666.0225,245.70294,31212.316,3025.4583,488.39
Pinrang,2009-01-31 00:00:00+00:00,368.0,786.75946,2710.9805,258.85077,31239.916,2958.2083,504.08
Pinrang,2009-02-28 00:00:00+00:00,201.5,721.1568,2392.9106,222.69516,28186.648,2683.5417,482.85
Pinrang,2009-03-31 00:00:00+00:00,176.40001,798.9012,2643.1511,161.88692,31249.22,2774.4583,597.55
Pinrang,2009-04-30 00:00:00+00:00,129.3,785.7975,2537.696,150.93854,30225.686,2452.1667,597.74
Pinrang,2009-05-31 00:00:00+00:00,124.7,816.68243,2583.4678,182.1454,31224.223,2331.6667,590.7
Pinrang,2009-06-30 00:00:00+00:00,15.799999,790.79956,2296.7207,318.37488,30255.943,1780.4584,573.06
Pinrang,2009-07-31 00:00:00+00:00,46.300003,802.06366,2298.1555,348.186,31272.996,1975.7916,570.32
Pinrang,2009-08-31 00:00:00+00:00,6.9,838.5824,2104.5964,394.90375,31255.979,1257.875,677.98
Pinrang,2009-09-30 00:00:00+00:00,23.0,831.71625,2021.8928,302.14404,30244.328,1453.375,712.2
Pinrang,2009-10-31 00:00:00+00:00,79.5,863.0741,2133.022,253.36336,31260.209,2059.4167,731.53
Pinrang,2009-11-30 00:00:00+00:00,141.0,813.0621,2338.8516,188.23724,30204.969,2525.375,601.17
Pinrang,2009-12-31 00:00:00+00:00,223.5,819.9574,2579.3347,194.36421,31248.564,2806.5,582.48
Pinrang,2010-01-31 00:00:00+00:00,263.6,806.4949,2652.9705,260.86325,31261.475,2956.25,527.63
Pinrang,2010-02-28 00:00:00+00:00,287.0,734.636,2423.7478,155.31052,28247.89,2505.0,559.23
Pinrang,2010-03-31 00:00:00+00:00,256.40002,817.5053,2648.5454,157.50604,31270.164,2700.625,602.67
Pinrang,2010-04-30 00:00:00+00:00,207.40001,799.2912,2574.213,162.30156,30249.793,2759.0833,557.62
Pinrang,2010-05-31 00:00:00+00:00,235.59999,819.2908,2705.9019,162.62737,31213.21,2537.9583,527.62
Pinrang,2010-06-30 00:00:00+00:00,124.6,767.24335,2587.3835,275.80283,30252.6,2443.5417,484.65
Pinrang,2010-07-31 00:00:00+00:00,106.299995,786.62616,2645.4238,305.94324,31253.57,2460.7917,526.43
Pinrang,2010-08-31 00:00:00+00:00,130.1,787.1116,2635.9817,270.80206,31259.537,2375.4583,538.84
Pinrang,2010-09-30 00:00:00+00:00,176.5,767.5058,2594.483,172.48871,30235.92,2582.0417,559.98
Pinrang,2010-10-31 00:00:00+00:00,280.2,802.3199,2679.1155,162.12344,31220.27,2910.8333,562.25
Pinrang,2010-11-30 00:00:00+00:00,269.5,771.66833,2632.3604,135.34933,30207.717,2687.375,564.24
Pinrang,2010-12-31 00:00:00+00:00,253.8,797.4011,2636.758,197.82393,31172.512,2978.5,533.77
Pinrang,2011-01-31 00:00:00+00:00,202.09999,791.6657,2642.5537,184.70235,31200.082,2911.0417,560.95
Pinrang,2011-02-28 00:00:00+00:00,181.1,730.69434,2281.4246,212.68394,28188.838,2443.6667,577.13
Pinrang,2011-03-31 00:00:00+00:00,210.59999,796.1803,2672.5703,219.53232,31213.453,2966.0833,557.97
Pinrang,2011-04-30 00:00:00+00:00,229.3,769.585,2607.435,200.88383,30225.602,2793.3333,506.97998
Pinrang,2011-05-31 00:00:00+00:00,84.5,807.94073,2596.188,224.68198,31244.527,2472.375,555.43
Pinrang,2011-06-30 00:00:00+00:00,22.300001,766.8787,2395.5532,308.92685,30246.6,1942.7916,538.27
Pinrang,2011-07-31 00:00:00+00:00,15.3,804.90533,2307.7944,402.77072,31257.092,2093.25,608.08997
Pinrang,2011-08-31 00:00:00+00:00,7.7,821.44073,2097.9124,441.9714,31263.527,1614.375,657.39
Pinrang,2011-09-30 00:00:00+00:00,15.3,807.29126,2072.7617,360.69,30259.012,1938.5416,645.82
Pinrang,2011-10-31 00:00:00+00:00,120.6,837.0074,2361.9263,189.69353,31233.5,2328.875,689.05
Pinrang,2011-11-30 00:00:00+00:00,148.20001,795.38916,2461.9792,133.97362,30203.715,2479.0417,626.22
Pinrang,2011-12-31 00:00:00+00:00,432.8,795.9553,2712.3113,218.85843,31199.38,2903.9167,472.75
Pinrang,2012-01-31 00:00:00+00:00,159.7,804.7824,2634.0808,210.6462,31214.836,2969.7917,554.51
Pinrang,2012-02-29 00:00:00+00:00,208.2,738.80005,2529.1946,162.60837,29200.117,2636.125,521.33
Pinrang,2012-03-31 00:00:00+00:00,222.6,802.14075,2640.4407,188.44688,31219.408,2957.0,574.05
Pinrang,2012-04-30 00:00:00+00:00,167.2,772.9954,2573.3188,151.89624,30251.387,2517.4583,575.87
Pinrang,2012-05-31 00:00:00+00:00,142.4,797.63446,2611.3967,239.39172,31240.21,2332.7917,538.82
Pinrang,2012-06-30 00:00:00+00:00,64.8,762.58496,2465.4475,308.16412,30257.945,2092.6667,513.75
Pinrang,2012-07-31 00:00:00+00:00,153.7,765.0053,2540.7688,372.94525,31260.48,2221.7917,515.28
Pinrang,2012-08-31 00:00:00+00:00,2.9,796.0428,2258.6687,441.94852,31286.766,1648.3334,637.27
Pinrang,2012-09-30 00:00:00+00:00,9.700001,805.73914,2044.9257,326.4142,30265.965,1947.75,686.97
Pinrang,2012-10-31 00:00:00+00:00,84.299995,850.6095,2261.8484,222.7903,31242.562,2120.7917,716.2
Pinrang,2012-11-30 00:00:00+00:00,132.4,800.1558,2443.269,142.20457,30227.055,2272.9167,613.38
Pinrang,2012-12-31 00:00:00+00:00,228.0,806.9574,2654.2078,146.62917,31215.42,2913.9583,554.15
Pinrang,2013-01-31 00:00:00+00:00,271.3,813.41785,2570.409,304.83008,31241.293,2980.2917,535.7
Pinrang,2013-02-28 00:00:00+00:00,178.6,731.8943,2381.5522,179.46121,28198.93,2602.625,525.39
Pinrang,2013-03-31 00:00:00+00:00,201.90001,817.57404,2643.069,178.11667,31260.818,2726.0833,610.51
Pinrang,2013-04-30 00:00:00+00:00,220.2,781.0204,2584.7249,167.2804,30231.195,2654.25,515.31
Pinrang,2013-05-31 00:00:00+00:00,166.3,803.09283,2681.609,177.04866,31246.344,2726.9167,503.46
Pinrang,2013-06-30 00:00:00+00:00,204.0,779.00793,2553.6553,188.66374,30214.418,2351.875,489.81
Pinrang,2013-07-31 00:00:00+00:00,212.6,762.37823,2699.7888,311.61426,31253.03,2678.75,440.89
Pinrang,2013-08-31 00:00:00+00:00,25.1,781.6699,2412.1792,394.51935,31277.324,1928.25,621.84
Pinrang,2013-09-30 00:00:00+00:00,10.0,792.43085,2193.5713,323.36554,30253.314,2046.9166,661.42
Pinrang,2013-10-31 00:00:00+00:00,37.5,849.6658,2230.0103,216.03668,31269.838,2320.9167,719.83
Pinrang,2013-11-30 00:00:00+00:00,183.2,791.635,2437.1038,162.76695,30211.594,2760.9583,575.7
Pinrang,2013-12-31 00:00:00+00:00,340.3,799.0532,2666.6365,217.85982,31218.973,3042.2917,486.96
Pinrang,2014-01-31 00:00:00+00:00,207.7,793.8574,2633.6096,309.62198,31247.074,2988.625,514.65
Pinrang,2014-02-28 00:00:00+00:00,145.7,725.3339,2362.9592,181.21957,28219.186,2659.6667,549.04
Pinrang,2014-03-31 00:00:00+00:00,207.8,799.28864,2669.759,166.24734,31268.744,2756.5833,585.41003
Pinrang,2014-04-30 00:00:00+00:00,229.29999,779.15375,2588.0312,155.1964,30251.748,2574.3333,558.87
Pinrang,2014-05-31 00:00:00+00:00,155.7,805.7845,2666.4502,235.52429,31255.764,2631.75,540.21
Pinrang,2014-06-30 00:00:00+00:00,115.799995,766.70166,2577.714,306.53696,30236.953,2413.8333,437.56
Pinrang,2014-07-31 00:00:00+00:00,27.7,794.2991,2487.3987,399.36218,31279.578,2226.7083,562.39
Pinrang,2014-08-31 00:00:00+00:00,13.5,807.5553,2199.1697,480.45068,31291.146,1714.25,656.07
Pinrang,2014-09-30 00:00:00+00:00,0.70000005,819.6204,1831.5269,416.59247,30277.123,1557.25,738.97
Pinrang,2014-10-31 00:00:00+00:00,3.3,879.12823,1819.8237,375.51456,31256.39,1880.1666,810.55
Pinrang,2014-11-30 00:00:00+00:00,156.7,823.5454,2244.451,178.51851,30230.443,2469.2917,667.54
Pinrang,2014-12-31 00:00:00+00:00,364.4,798.80945,2692.1,214.83447,31234.316,3005.5417,476.49
Pinrang,2015-01-31 00:00:00+00:00,291.9,798.3532,2633.404,290.8936,31266.219,2992.625,551.77997
Pinrang,2015-02-28 00:00:00+00:00,298.6,711.20685,2454.8633,176.71536,28251.98,2687.8333,496.99
Pinrang,2015-03-31 00:00:00+00:00,238.7,798.28033,2678.108,155.96678,31302.281,2772.4167,586.97003
Pinrang,2015-04-30 00:00:00+00:00,294.4,778.04956,2572.1826,156.48778,30256.227,2433.25,563.34
Pinrang,2015-05-31 00:00:00+00:00,132.9,803.3178,2574.4238,289.57892,31283.838,2356.75,561.21
Pinrang,2015-06-30 00:00:00+00:00,71.0,763.34125,2483.9255,340.45868,30271.555,2188.7917,497.53
Pinrang,2015-07-31 00:00:00+00:00,18.900002,810.80115,2276.5938,462.6848,31297.328,1448.25,641.86
Pinrang,2015-08-31 00:00:00+00:00,2.2000003,822.2011,2055.1492,478.64227,31301.254,1500.5416,721.06
Pinrang,2015-09-30 00:00:00+00:00,0.0,833.2412,1776.148,443.70648,30286.523,1280.625,755.8
Pinrang,2015-10-31 00:00:00+00:00,23.400002,883.3699,1856.2029,403.9185,31296.176,1394.625,792.33
Pinrang,2015-11-30 00:00:00+00:00,138.3,817.2204,2342.348,154.22949,30234.611,2176.0417,647.49
Pinrang,2015-12-31 00:00:00+00:00,278.1,818.7553,2632.478,200.82277,31276.863,2726.6667,554.76
Pinrang,2016-01-31 00:00:00+00:00,350.1,822.09076,2658.9248,138.84991,31295.396,2517.125,615.34
Pinrang,2016-02-29 00:00:00+00:00,337.3,758.7959,2536.194,149.82243,29271.81,2726.5417,486.38
Pinrang,2016-03-31 00:00:00+00:00,266.0,824.69073,2683.1084,147.88991,31294.861,2758.2083,572.95
Pinrang,2016-04-30 00:00:00+00:00,224.40001,789.4996,2598.0437,154.29222,30262.736,2648.2917,498.35
Pinrang,2016-05-31 00:00:00+00:00,296.2,825.3824,2668.9983,187.63197,31249.844,2380.9167,565.17
Pinrang,2016-06-30 00:00:00+00:00,104.5,773.80164,2560.6357,215.66862,30272.734,2183.8333,483.19
Pinrang,2016-07-31 00:00:00+00:00,24.0,805.60114,2472.8694,353.72617,31264.12,1916.0834,589.05
Pinrang,2016-08-31 00:00:00+00:00,8.5,829.94073,2295.0918,341.55637,31256.992,1833.1666,646.9
Pinrang,2016-09-30 00:00:00+00:00,58.400005,820.9496,2203.8152,231.23389,30242.934,2131.8333,627.96
Pinrang,2016-10-31 00:00:00+00:00,239.59999,818.6157,2539.8662,182.70499,31242.516,2697.4583,563.39
Pinrang,2016-11-30 00:00:00+00:00,235.7,791.57666,2574.484,148.22903,30225.34,2765.5417,568.11
Pinrang,2016-12-31 00:00:00+00:00,211.4,824.4157,2604.77,220.11613,31212.076,2924.2917,558.77
Pinrang,2017-01-31 00:00:00+00:00,294.9,829.175,2658.0054,227.96251,31227.396,2933.25,511.8
Pinrang,2017-02-28 00:00:00+00:00,294.1,754.2521,2327.6565,230.83798,28220.512,2658.1667,512.29
Pinrang,2017-03-31 00:00:00+00:00,321.5,819.7646,2660.6272,202.67764,31253.09,2819.3333,556.8
Pinrang,2017-04-30 00:00:00+00:00,179.3,797.0875,2584.077,196.05891,30255.102,2694.125,553.08
Pinrang,2017-05-31 00:00:00+00:00,208.6,822.4792,2636.34,382.6937,31254.693,2551.25,485.56
Pinrang,2017-06-30 00:00:00+00:00,151.9,775.1583,2554.1953,394.79166,30275.47,2452.125,442.26
Pinrang,2017-07-31 00:00:00+00:00,131.90001,800.3604,2562.2986,436.9569,31292.443,2207.9583,518.17
Pinrang,2017-08-31 00:00:00+00:00,82.0,805.125,2420.638,476.70517,31272.883,1972.8333,564.73
Pinrang,2017-09-30 00:00:00+00:00,123.3,807.46875,2308.116,425.49393,30263.266,1994.7083,584.18
Pinrang,2017-10-31 00:00:00+00:00,179.3,829.44165,2591.5583,235.08342,31233.53,2415.9583,609.0
Pinrang,2017-11-30 00:00:00+00:00,260.1,806.3625,2559.3223,176.9084,30182.447,2723.5417,549.11
Pinrang,2017-12-31 00:00:00+00:00,376.40002,823.65,2680.7368,234.89172,31221.732,2739.625,526.26
Pinrang,2018-01-31 00:00:00+00:00,196.1,835.2709,2549.6064,242.23537,31188.953,2941.0,547.23
Pinrang,2018-02-28 00:00:00+00:00,345.0,732.2771,2455.3582,198.66492,28233.92,2580.8333,470.76
Pinrang,2018-03-31 00:00:00+00:00,321.1,816.0479,2668.404,216.66684,31235.457,2766.7083,543.6
Pinrang,2018-04-30 00:00:00+00:00,187.7,791.47705,2572.7964,237.98254,30235.582,2471.4583,558.24
Pinrang,2018-05-31 00:00:00+00:00,56.8,823.1813,2575.998,424.27625,31251.111,2351.2917,531.31
Pinrang,2018-06-30 00:00:00+00:00,136.6,778.4125,2534.0488,422.8466,30276.031,2104.4167,487.42
Pinrang,2018-07-31 00:00:00+00:00,126.700005,802.7708,2527.4492,487.1352,31267.695,1944.25,544.47
Pinrang,2018-08-31 00:00:00+00:00,38.7,829.3896,2347.313,447.20813,31283.508,1495.5834,643.94
Pinrang,2018-09-30 00:00:00+00:00,54.8,823.5271,2074.9993,433.43997,30268.484,1664.5,670.57
Pinrang,2018-10-31 00:00:00+00:00,78.200005,865.7979,2290.684,293.69263,31271.959,2086.875,686.35
Pinrang,2018-11-30 00:00:00+00:00,246.4,815.45624,2520.3933,190.66673,30247.363,2640.0417,583.71
Pinrang,2018-12-31 00:00:00+00:00,258.0,830.1396,2672.5513,238.2701,31234.797,2841.1667,534.17
Pinrang,2019-01-31 00:00:00+00:00,188.2,835.025,2666.0393,222.51599,31254.63,2815.5417,543.42
Pinrang,2019-02-28 00:00:00+00:00,228.3,741.6875,2431.5098,174.90247,28275.404,2449.9583,529.33
Pinrang,2019-03-31 00:00:00+00:00,184.70001,829.8354,2653.9102,216.54854,31269.824,2510.875,602.58
Pinrang,2019-04-30 00:00:00+00:00,301.0,792.86456,2640.4048,243.83354,30243.957,2691.75,501.05
Pinrang,2019-05-31 00:00:00+00:00,73.9,835.325,2576.225,355.31036,31268.137,2211.0417,580.66003
Pinrang,2019-06-30 00:00:00+00:00,208.3,785.5,2490.718,441.48666,30261.44,1954.9584,482.91
Pinrang,2019-07-31 00:00:00+00:00,15.3,813.6875,2332.1223,520.60406,31299.756,1497.0834,572.12
Pinrang,2019-08-31 00:00:00+00:00,33.1,840.2084,2114.5493,551.90283,31298.639,1802.5416,646.78
Pinrang,2019-09-30 00:00:00+00:00,7.8,840.7354,1940.2267,505.6302,30303.219,1480.2084,701.0
Pinrang,2019-10-31 00:00:00+00:00,72.100006,876.1625,2183.4685,370.11615,31250.217,1960.375,677.45
Pinrang,2019-11-30 00:00:00+00:00,74.6,839.3813,2341.6814,233.94432,30234.822,1939.5416,648.27997
Pinrang,2019-12-31 00:00:00+00:00,227.5,843.7292,2625.4756,170.12859,31244.418,2788.0833,570.25
Pinrang,2020-01-31 00:00:00+00:00,310.4,843.6459,2651.1572,207.70343,31245.516,2687.9167,571.58997
Pinrang,2020-02-29 00:00:00+00:00,250.8,783.6479,2484.218,179.18834,29252.42,2675.7917,546.28
Pinrang,2020-03-31 00:00:00+00:00,240.40001,837.2354,2673.9258,187.52571,31266.14,2725.4583,594.2
Pinrang,2020-04-30 00:00:00+00:00,254.4,800.9479,2596.882,207.49869,30262.934,2366.125,568.04
Pinrang,2020-05-31 00:00:00+00:00,382.60004,833.27295,2681.3916,309.07635,31259.299,2579.3333,503.76
Pinrang,2020-06-30 00:00:00+00:00,169.0,786.3187,2521.4143,425.9922,30258.307,2305.2083,514.64
Pinrang,2020-07-31 00:00:00+00:00,107.100006,803.725,2571.8066,470.41937,31249.12,2134.0833,532.27
Pinrang,2020-08-31 00:00:00+00:00,84.799995,827.9646,2377.3691,457.25433,31265.826,1756.875,625.41
Pinrang,2020-09-30 00:00:00+00:00,77.5,817.0833,2267.9731,422.8839,30245.984,2121.6667,615.38
Pinrang,2020-10-31 00:00:00+00:00,303.3,839.4937,2493.6575,296.2949,31232.281,2298.2917,629.21
Pinrang,2020-11-30 00:00:00+00:00,226.0,802.5062,2553.6685,211.2813,30232.729,2489.0417,550.67
Pinrang,2020-12-31 00:00:00+00:00,272.9,826.3812,2671.04,237.36502,31217.285,2912.0833,521.85
Pinrang,2021-01-31 00:00:00+00:00,281.0,818.29376,2684.3223,250.29095,31210.969,2890.875,525.73
Pinrang,2021-02-28 00:00:00+00:00,152.1,754.53125,2348.9001,227.13907,28212.19,2496.9583,566.72
Pinrang,2021-03-31 00:00:00+00:00,248.70001,817.2708,2687.0132,192.17854,31240.223,2747.125,585.5
Pinrang,2021-04-30 00:00:00+00:00,86.1,812.64795,2472.648,225.37505,30254.61,2510.4167,606.83
Pinrang,2021-05-31 00:00:00+00:00,193.7,830.00836,2594.4631,349.78964,31240.19,2329.0,530.04
Pinrang,2021-06-30 00:00:00+00:00,180.1,797.3542,2494.4724,334.0351,30274.17,2102.875,512.54
Pinrang,2021-07-31 00:00:00+00:00,136.7,801.7,2602.0999,403.3376,31269.629,2215.1667,476.91998
Pinrang,2021-08-31 00:00:00+00:00,82.1,813.3812,2546.5598,450.39032,31282.674,2285.8333,544.25
Pinrang,2021-09-30 00:00:00+00:00,264.3,782.6312,2505.1143,373.38022,30256.602,2334.0,547.99
Pinrang,2021-10-31 00:00:00+00:00,287.2,822.59375,2663.2258,226.00163,31247.957,2624.2083,618.99
Pinrang,2021-11-30 00:00:00+00:00,301.9,788.1667,2613.6946,172.7521,30209.658,2892.0,552.38
Pinrang,2021-12-31 00:00:00+00:00,327.0,825.94794,2642.3013,257.96103,31244.904,3034.0833,527.8
Pinrang,2022-01-31 00:00:00+00:00,235.5,827.99164,2602.5742,247.59277,31240.777,3005.1667,630.36
Pinrang,2022-02-28 00:00:00+00:00,270.1,739.85834,2355.3938,213.98972,28201.86,2688.7083,525.02
Pinrang,2022-03-31 00:00:00+00:00,196.0,829.5542,2633.5776,209.66624,31218.303,2824.75,638.74
Pinrang,2022-04-30 00:00:00+00:00,211.8,799.11664,2540.961,196.08368,30218.207,2588.3333,619.95
Pinrang,2022-05-31 00:00:00+00:00,384.7,825.725,2652.0488,265.6262,31236.473,2648.75,552.8
Pinrang,2022-06-30 00:00:00+00:00,265.7,779.5771,2539.333,335.6773,30233.775,2401.25,544.08
Pinrang,2022-07-31 00:00:00+00:00,150.1,807.35834,2580.5576,402.828,31244.39,2464.4583,527.81
Pinrang,2022-08-31 00:00:00+00:00,123.899994,812.6375,2466.2566,418.89273,31250.166,2173.625,612.83997
Pinrang,2022-09-30 00:00:00+00:00,208.70001,800.4896,2407.877,315.49512,30253.736,2501.2917,632.88
Pinrang,2022-10-31 00:00:00+00:00,331.80002,811.8146,2694.4133,228.50256,31240.686,2916.625,584.03
Pinrang,2022-11-30 00:00:00+00:00,315.0,791.48126,2573.4346,177.7853,30231.064,2912.6667,547.74
Pinrang,2022-12-31 00:00:00+00:00,390.0,815.925,2624.4812,250.97916,31202.945,2937.6667,556.54
Pinrang,2023-01-31 00:00:00+00:00,267.1,818.1667,2641.142,270.3137,31226.914,3049.25,581.84
Pinrang,2023-02-28 00:00:00+00:00,188.8,751.3771,2345.8823,251.22194,28202.586,2732.0833,541.29
Pinrang,2023-03-31 00:00:00+00:00,277.5,814.1771,2668.976,205.96265,31268.023,2967.9167,611.32
Pinrang,2023-04-30 00:00:00+00:00,254.7,801.12085,2555.2014,238.54066,30225.594,2664.4583,603.27
Pinrang,2023-05-31 00:00:00+00:00,175.5,833.35626,2571.3506,379.3374,31278.479,2448.5833,591.85
Pinrang,2023-06-30 00:00:00+00:00,164.6,792.25,2477.9656,339.7159,30264.934,2242.8333,520.25
Pinrang,2023-07-31 00:00:00+00:00,165.1,827.9354,2412.111,451.64008,31292.227,1909.125,589.92
Pinrang,2023-08-31 00:00:00+00:00,8.8,870.9083,2022.9259,566.8855,31309.975,1237.625,686.07
Pinrang,2023-09-30 00:00:00+00:00,6.1,866.1958,1814.8126,549.8552,30273.117,1622.75,716.17
Pinrang,2023-10-31 00:00:00+00:00,62.699997,912.38544,2014.7043,419.9803,31291.203,1599.8334,747.71
Pinrang,2023-11-30 00:00:00+00:00,202.3,828.48956,2437.1643,198.70888,30244.176,2366.0417,630.41
Pinrang,2023-12-31 00:00:00+00:00,212.9,845.1521,2589.46,195.7372,31254.791,2867.9167,640.86
Pinrang,2024-01-31 00:00:00+00:00,198.90001,854.9604,2560.6262,237.36179,31251.396,2943.4167,607.9
Pinrang,2024-02-29 00:00:00+00:00,187.0,796.9437,2427.785,205.3507,29271.59,2537.7917,626.4
Pinrang,2024-03-31 00:00:00+00:00,279.2,845.89996,2671.427,195.45425,31263.35,2894.2917,622.62
Pinrang,2024-04-30 00:00:00+00:00,249.29999,816.4375,2565.3777,240.11713,30222.076,2758.9167,575.83997
Pinrang,2024-05-31 00:00:00+00:00,106.700005,854.98334,2528.662,427.34723,31235.129,2506.7083,561.2
Pinrang,2024-06-30 00:00:00+00:00,133.40001,807.05835,2418.459,403.92294,30269.758,2347.6667,533.9
Pinrang,2024-07-31 00:00:00+00:00,148.5,826.82916,2411.0623,489.8266,31278.824,2050.625,565.89
Pinrang,2024-08-31 00:00:00+00:00,21.500002,871.84375,2053.6665,530.618,31279.0,1808.5834,657.66
Pinrang,2024-09-30 00:00:00+00:00,54.2,863.00836,2038.1249,400.6243,30241.629,1930.5416,690.02
Pinrang,2024-10-31 00:00:00+00:00,146.8,861.8063,2381.3606,288.25113,31254.51,2276.875,681.92
Pinrang,2024-11-30 00:00:00+00:00,270.0,809.76044,2535.6194,205.31923,30215.768,2651.9167,599.31
Pinrang,2024-12-31 00:00:00+00:00,350.2,842.59375,2556.4648,250.57628,31208.066,2994.5,508.29
Pinrang,2025-01-31 00:00:00+00:00,312.1,823.5625,2664.2153,214.47218,31220.045,3065.1667,560.58
Pinrang,2025-02-28 00:00:00+00:00,189.90001,747.32294,2390.3118,193.40543,28227.146,2702.2917,516.23
Pinrang,2025-03-31 00:00:00+00:00,252.90001,824.53955,2694.1794,185.68553,31231.5,2879.625,580.87
Pinrang,2025-04-30 00:00:00+00:00,177.9,795.3729,2594.1338,188.9166,30246.79,2776.8333,568.47
Pinrang,2025-05-31 00:00:00+00:00,233.6,831.28125,2622.5095,317.00452,31241.621,2636.7083,556.03
Pinrang,2025-06-30 00:00:00+00:00,182.5,786.0333,2505.8792,363.29694,30272.139,2481.625,472.18
Pinrang,2025-07-31 00:00:00+00:00,110.6,823.50415,2467.5713,431.11838,31264.46,1932.875,583.33
Pinrang,2025-08-31 00:00:00+00:00,127.600006,816.3188,2441.329,424.9984,31285.832,2229.0,605.86
Pinrang,2025-09-30 00:00:00+00:00,132.8,811.14374,2284.187,379.53046,30264.787,2215.7917,651.23
Pinrang,2025-10-31 00:00:00+00:00,143.0,837.2917,2520.2935,229.45927,31251.307,2376.0833,649.7
Pinrang,2025-11-30 00:00:00+00:00,159.7,816.7104,2460.3333,214.11156,30230.54,2895.2083,591.43
Pinrang,2025-12-31 00:00:00+00:00,236.8,839.7083,2567.528,236.83148,31213.02,3005.2083,599.4
Sidrap,1996-01-31 00:00:00+00:00,115.899994,772.8424,2719.097,295.78735,31169.508,2893.5,535.8
Sidrap,1996-02-29 00:00:00+00:00,81.7,734.2755,2516.0154,267.57666,29158.154,2639.0417,562.98
Sidrap,1996-03-31 00:00:00+00:00,95.200005,801.7653,2670.5508,228.58745,31177.877,2470.75,627.17
Sidrap,1996-04-30 00:00:00+00:00,81.1,775.68085,2566.5867,192.19643,30181.54,2471.875,538.21
Sidrap,1996-05-31 00:00:00+00:00,121.899994,792.52783,2676.3667,203.87744,31239.414,2403.9583,523.62
Sidrap,1996-06-30 00:00:00+00:00,89.7,763.66626,2548.067,267.24506,30218.879,2309.9583,484.13
Sidrap,1996-07-31 00:00:00+00:00,117.600006,771.0299,2616.027,273.22208,31225.598,2236.25,523.68
Sidrap,1996-08-31 00:00:00+00:00,67.0,796.1133,2496.8184,294.44678,31233.102,2237.7917,584.89
Sidrap,1996-09-30 00:00:00+00:00,19.5,801.8787,2176.9878,232.73146,30188.213,1827.0,653.05
Sidrap,1996-10-31 00:00:00+00:00,104.9,819.72986,2543.4988,165.00491,31196.66,2517.6667,636.69
